entry_id	line_id	part_id	task_id	sample_id	context/question	human_subjects	non_human_subjects	subj_attributes	relations	generalized_relations	locations	direct_objects	obj_attributes	indirect_objects	result_relation	reasoning	implicit_object	implicit_relation	implicit_location	golden_answer	golden_supporting_facts
1089	24	3	8	5	Daniel left the football there.	Daniel			leave	put	there	football			not have						
1090	25	3	8	5	What is Daniel carrying?	Daniel			carry	have					have					nothing	17 24 18 21
1091	26	4	8	5	Daniel picked up the milk there.	Daniel			pick up	take	there	milk			have						
1092	27	4	8	5	Daniel moved to the bedroom.	Daniel			move	move	bedroom				be						
1093	28	4	8	5	What is Daniel carrying?	Daniel			carry	have					have					milk	17 24 18 21 26
1094	29	5	8	5	Daniel dropped the milk.	Daniel			drop	put		milk			not have						
1095	30	5	8	5	John journeyed to the bedroom.	John			journey	move	bedroom				be						
1096	31	5	8	5	What is Daniel carrying?	Daniel			carry	have					have					nothing	17 24 18 21 26 29
1097	1	1	9	1	Sandra travelled to the garden.	Sandra			travel	move	garden				be						
1098	2	1	9	1	John journeyed to the kitchen.	John			journey	move	kitchen				be						
1099	3	1	9	1	Is John in the bedroom?	John			be	be	bedroom				be					no	2
1100	4	2	9	1	Sandra journeyed to the bathroom.	Sandra			journey	move	bathroom				be						
1101	5	2	9	1	John travelled to the office.	John			travel	move	office				be						
1102	6	2	9	1	Is John in the office?	John			be	be	office				be					yes	5
1103	7	3	9	1	John moved to the hallway.	John			move	move	hallway				be						
1104	8	3	9	1	John is in the office.	John			be	be	office				be						
1105	9	3	9	1	Is John in the office?	John			be	be	office				be					yes	8
1106	10	4	9	1	Mary moved to the hallway.	Mary			move	move	hallway				be						
1107	11	4	9	1	Mary went to the bedroom.	Mary			go	move	bedroom				be						
1108	12	4	9	1	Is Mary in the bedroom?	Mary			be	be	bedroom				be					yes	11
1109	13	5	9	1	Daniel is in the bathroom.	Daniel			be	be	bathroom				be						
1110	14	5	9	1	Daniel travelled to the hallway.	Daniel			travel	move	hallway				be						
1111	15	5	9	1	Is Mary in the office?	Mary			be	be	office				be					no	11
1112	1	1	9	2	Mary is not in the garden.	Mary			be	be	garden				be						
1113	2	1	9	2	Sandra is in the hallway.	Sandra			be	be	hallway				be						
1114	3	1	9	2	Is Mary in the garden?	Mary			be	be	garden				be					no	1
1115	4	2	9	2	Daniel is not in the bathroom.	Daniel			be	be	bathroom				be						
1116	5	2	9	2	Mary travelled to the hallway.	Mary			travel	move	hallway				be						
1117	6	2	9	2	Is Sandra in the hallway?	Sandra			be	be	hallway				be					yes	2
1118	7	3	9	2	Sandra is no longer in the hallway.	Sandra			be	be	hallway				be						
1119	8	3	9	2	Daniel is in the hallway.	Daniel			be	be	hallway				be						
1120	9	3	9	2	Is Daniel in the kitchen?	Daniel			be	be	kitchen				be					no	8
1121	10	4	9	2	John went back to the bedroom.	John			go	move	bedroom				be						
1122	11	4	9	2	Mary went to the garden.	Mary			go	move	garden				be						
1123	12	4	9	2	Is Mary in the garden?	Mary			be	be	garden				be					yes	11
1124	13	5	9	2	Sandra travelled to the kitchen.	Sandra			travel	move	kitchen				be						
1125	14	5	9	2	Daniel is in the garden.	Daniel			be	be	garden				be						
1126	15	5	9	2	Is Sandra in the bedroom?	Sandra			be	be	bedroom				be					no	13
1127	1	1	9	3	Sandra travelled to the bedroom.	Sandra			travel	move	bedroom				be						
1128	2	1	9	3	Mary is in the bathroom.	Mary			be	be	bathroom				be						
1129	3	1	9	3	Is Sandra in the bathroom?	Sandra			be	be	bathroom				be					no	1
1130	4	2	9	3	Sandra travelled to the kitchen.	Sandra			travel	move	kitchen				be						
1131	5	2	9	3	Sandra is in the hallway.	Sandra			be	be	hallway				be						
1132	6	2	9	3	Is Sandra in the hallway?	Sandra			be	be	hallway				be					yes	5
1133	7	3	9	3	John is no longer in the office.	John			be	be	office				be						
1134	8	3	9	3	Sandra is no longer in the hallway.	Sandra			be	be	hallway				be						
1135	9	3	9	3	Is John in the office?	John			be	be	office				be					no	7
1136	10	4	9	3	John is not in the hallway.	John			be	be	hallway				be						
1137	11	4	9	3	Daniel is no longer in the bathroom.	Daniel			be	be	bathroom				be						
1138	12	4	9	3	Is Sandra in the hallway?	Sandra			be	be	hallway				be					no	8
1139	13	5	9	3	Mary is no longer in the bathroom.	Mary			be	be	bathroom				be						
1140	14	5	9	3	Daniel travelled to the bedroom.	Daniel			travel	move	bedroom				be						
1141	15	5	9	3	Is Sandra in the hallway?	Sandra			be	be	hallway				be					no	8
1142	1	1	9	4	John is in the kitchen.	John			be	be	kitchen				be						
1143	2	1	9	4	Sandra went to the hallway.	Sandra			go	move	hallway				be						
1144	3	1	9	4	Is John in the office?	John			be	be	office				be					no	1
1145	4	2	9	4	Sandra went to the bedroom.	Sandra			go	move	bedroom				be						
1146	5	2	9	4	Mary is no longer in the kitchen.	Mary			be	be	kitchen				be						
1147	6	2	9	4	Is Sandra in the bedroom?	Sandra			be	be	bedroom				be					yes	4
1148	7	3	9	4	Mary is in the kitchen.	Mary			be	be	kitchen				be						
1149	8	3	9	4	Mary is in the bathroom.	Mary			be	be	bathroom				be						
1150	9	3	9	4	Is Mary in the bathroom?	Mary			be	be	bathroom				be					yes	8
1151	10	4	9	4	Daniel is not in the garden.	Daniel			be	be	garden				be						
1152	11	4	9	4	Mary is in the kitchen.	Mary			be	be	kitchen				be						
1153	12	4	9	4	Is Mary in the kitchen?	Mary			be	be	kitchen				be					yes	11
1154	13	5	9	4	Daniel went back to the bathroom.	Daniel			go	move	bathroom				be						
1155	14	5	9	4	Sandra is in the hallway.	Sandra			be	be	hallway				be						
1156	15	5	9	4	Is Mary in the office?	Mary			be	be	office				be					no	11
1157	1	1	9	5	John went back to the bedroom.	John			go	move	bedroom				be						
1158	2	1	9	5	John is in the garden.	John			be	be	garden				be						
1159	3	1	9	5	Is John in the garden?	John			be	be	garden				be					yes	2
1160	4	2	9	5	John went back to the hallway.	John			go	move	hallway				be						
1161	5	2	9	5	Sandra went to the bathroom.	Sandra			go	move	bathroom				be						
1162	6	2	9	5	Is John in the hallway?	John			be	be	hallway				be					yes	4
1163	7	3	9	5	Mary is not in the bathroom.	Mary			be	be	bathroom				be						
1164	8	3	9	5	John journeyed to the bedroom.	John			journey	move	bedroom				be						
1165	9	3	9	5	Is John in the bedroom?	John			be	be	bedroom				be					yes	8
1166	10	4	9	5	Mary is in the office.	Mary			be	be	office				be						
1167	11	4	9	5	Sandra went back to the hallway.	Sandra			go	move	hallway				be						
1168	12	4	9	5	Is Mary in the bedroom?	Mary			be	be	bedroom				be					no	10
1169	13	5	9	5	Sandra moved to the bedroom.	Sandra			move	move	bedroom				be						
1170	14	5	9	5	Sandra went to the bathroom.	Sandra			go	move	bathroom				be						
1171	15	5	9	5	Is Sandra in the bathroom?	Sandra			be	be	bathroom				be					yes	14
1172	1	1	10	1	Mary travelled to the kitchen.	Mary			travel	move	kitchen				be						
1173	2	1	10	1	Fred is in the school.	Fred			be	be	school				be						
1174	3	1	10	1	Is Mary in the school?	Mary			be	be	school				be					no	1
1175	4	2	10	1	Fred went back to the office.	Fred			go	move	office				be						
1176	5	2	10	1	Julie is either in the park or the office.	Julie			be	be	"park
office"				be						
1177	6	2	10	1	Is Mary in the cinema?	Mary			be	be	cinema				be					no	1
1178	7	3	10	1	Fred is either in the school or the bedroom.	Fred			be	be	"school
bedroom"				be						
1179	8	3	10	1	Julie journeyed to the bedroom.	Julie			journey	move	bedroom				be						
1180	9	3	10	1	Is Fred in the school?	Fred			be	be	school				be					maybe	7
1181	10	4	10	1	Fred went to the kitchen.	Fred			go	move	kitchen				be						
1182	11	4	10	1	Fred travelled to the cinema.	Fred			travel	move	cinema				be						
1183	12	4	10	1	Is Fred in the cinema?	Fred			be	be	cinema				be					yes	11
1184	13	5	10	1	Bill is in the cinema.	Bill			be	be	cinema				be						
1185	14	5	10	1	Bill travelled to the bedroom.	Bill			travel	move	bedroom				be						
1186	15	5	10	1	Is Bill in the bedroom?	Bill			be	be	bedroom				be					yes	14
1187	1	1	10	2	Julie went to the kitchen.	Julie			go	move	kitchen				be						
1188	2	1	10	2	Julie moved to the school.	Julie			move	move	school				be						
1189	3	1	10	2	Is Julie in the school?	Julie			be	be	school				be					yes	2
1190	4	2	10	2	Julie is either in the office or the kitchen.	Julie			be	be	"office
kitchen"				be						
1191	5	2	10	2	Julie went to the park.	Julie			go	move	park				be						
1192	6	2	10	2	Is Julie in the kitchen?	Julie			be	be	kitchen				be					no	5
1193	7	3	10	2	Mary is in the office.	Mary			be	be	office				be						
1194	8	3	10	2	Julie travelled to the kitchen.	Julie			travel	move	kitchen				be						
1195	9	3	10	2	Is Julie in the kitchen?	Julie			be	be	kitchen				be					yes	8
1196	10	4	10	2	Julie is either in the cinema or the bedroom.	Julie			be	be	"cinema
bedroom"				be						
1197	11	4	10	2	Bill is either in the office or the office.	Bill			be	be	"office
office"				be						
1198	12	4	10	2	Is Bill in the bedroom?	Bill			be	be	bedroom				be					no	11
1199	13	5	10	2	Fred is either in the school or the school.	Fred			be	be	"school
school"				be						
1200	14	5	10	2	Bill travelled to the kitchen.	Bill			travel	move	kitchen				be						
1201	15	5	10	2	Is Julie in the bedroom?	Julie			be	be	bedroom				be					maybe	10
1202	1	1	10	3	Bill is in the cinema.	Bill			be	be	cinema				be						
1203	2	1	10	3	Fred is either in the cinema or the school.	Fred			be	be	"cinema
school"				be						
1204	3	1	10	3	Is Fred in the cinema?	Fred			be	be	cinema				be					maybe	2
1205	4	2	10	3	Julie travelled to the school.	Julie			travel	move	school				be						
1206	5	2	10	3	Bill went back to the park.	Bill			go	move	park				be						
1207	6	2	10	3	Is Bill in the park?	Bill			be	be	park				be					yes	5
1208	7	3	10	3	Fred moved to the kitchen.	Fred			move	move	kitchen				be						
1209	8	3	10	3	Mary moved to the school.	Mary			move	move	school				be						
1210	9	3	10	3	Is Fred in the bedroom?	Fred			be	be	bedroom				be					no	7
1211	10	4	10	3	Julie is either in the park or the park.	Julie			be	be	"park
park"				be						
1212	11	4	10	3	Fred is either in the park or the office.	Fred			be	be	"park
office"				be						
1213	12	4	10	3	Is Mary in the bedroom?	Mary			be	be	bedroom				be					no	8
1214	13	5	10	3	Julie is in the school.	Julie			be	be	school				be						
1215	14	5	10	3	Mary went to the bedroom.	Mary			go	move	bedroom				be						
1216	15	5	10	3	Is Julie in the kitchen?	Julie			be	be	kitchen				be					no	13
1217	1	1	10	4	Mary moved to the office.	Mary			move	move	office				be						
1218	2	1	10	4	Mary is either in the kitchen or the cinema.	Mary			be	be	"kitchen
cinema"				be						
1219	3	1	10	4	Is Mary in the kitchen?	Mary			be	be	kitchen				be					maybe	2
1220	4	2	10	4	Fred journeyed to the bedroom.	Fred			journey	move	bedroom				be						
1221	5	2	10	4	Fred is either in the kitchen or the park.	Fred			be	be	"kitchen
park"				be						
1222	6	2	10	4	Is Fred in the park?	Fred			be	be	park				be					maybe	5
1223	7	3	10	4	Fred is either in the office or the cinema.	Fred			be	be	"office
cinema"				be						
1224	8	3	10	4	Mary is in the office.	Mary			be	be	office				be						
1225	9	3	10	4	Is Mary in the school?	Mary			be	be	school				be					no	8
1226	10	4	10	4	Mary is in the bedroom.	Mary			be	be	bedroom				be						
1227	11	4	10	4	Fred went to the kitchen.	Fred			go	move	kitchen				be						
1228	12	4	10	4	Is Mary in the bedroom?	Mary			be	be	bedroom				be					yes	10
1229	13	5	10	4	Fred is in the school.	Fred			be	be	school				be						
1230	14	5	10	4	Mary moved to the park.	Mary			move	move	park				be						
1231	15	5	10	4	Is Mary in the park?	Mary			be	be	park				be					yes	14
1232	1	1	10	5	Fred went back to the school.	Fred			go	move	school				be						
1233	2	1	10	5	Bill is in the bedroom.	Bill			be	be	bedroom				be						
1234	3	1	10	5	Is Fred in the school?	Fred			be	be	school				be					yes	1
1235	4	2	10	5	Bill is either in the school or the park.	Bill			be	be	"school
park"				be						
1236	5	2	10	5	Julie is either in the kitchen or the school.	Julie			be	be	"kitchen
school"				be						
1237	6	2	10	5	Is Bill in the park?	Bill			be	be	park				be					maybe	4
1238	7	3	10	5	Bill is in the bedroom.	Bill			be	be	bedroom				be						
1239	8	3	10	5	Fred went back to the bedroom.	Fred			go	move	bedroom				be						
1240	9	3	10	5	Is Bill in the kitchen?	Bill			be	be	kitchen				be					no	7
1241	10	4	10	5	Bill moved to the park.	Bill			move	move	park				be						
1242	11	4	10	5	Julie is in the office.	Julie			be	be	office				be						
1243	12	4	10	5	Is Julie in the office?	Julie			be	be					be					yes	11
1244	13	5	10	5	Fred is either in the office or the bedroom.	Fred			be	be	"office
bedroom"				be						
1245	14	5	10	5	Fred is in the park.	Fred			be	be	park				be						
1246	15	5	10	5	Is Bill in the park?	Bill			be	be	park				be					yes	10
1247	1	1	11	1	Daniel went back to the office.	Daniel			go	move	office				be						
1248	2	1	11	1	Then he went back to the bathroom.	he			go	move	bathroom				be						
1249	3	1	11	1	Where is Daniel?	Daniel			be	be					be					bathroom	1 2
1250	4	2	11	1	Sandra went back to the bedroom.	Sandra			go	move	bedroom				be						
1251	5	2	11	1	After that she moved to the kitchen.	she			move	move	kitchen				be						
1252	6	2	11	1	Where is Daniel?	Daniel			be	be					be					bathroom	1 2
1253	7	3	11	1	John journeyed to the bedroom.	John			journey	move	bedroom				be						
1254	8	3	11	1	After that he journeyed to the hallway.	he			journey	move	hallway				be						
1255	9	3	11	1	Where is Sandra?	Sandra			be	be					be					kitchen	4 5
1256	10	4	11	1	Sandra journeyed to the garden.	Sandra			journey	move	garden				be						
1257	11	4	11	1	Following that she went back to the hallway.	she			follow	move	hallway				be						
1258	12	4	11	1	Where is John?	John			be	be					be					hallway	7 8
1259	13	5	11	1	Mary travelled to the office.	Mary			travel	move	office				be						
1260	14	5	11	1	After that she went back to the kitchen.	she			go	move	kitchen				be						
1261	15	5	11	1	Where is Mary?	Mary			be	be					be					kitchen	13 14
1262	1	1	11	2	Daniel moved to the office.	Daniel			move	move	office				be						
1263	2	1	11	2	Following that he journeyed to the hallway.	he			follow	move	hallway				be						
1264	3	1	11	2	Where is Daniel?	Daniel			be	be					be					hallway	1 2
1265	4	2	11	2	John travelled to the office.	John			travel	move	office				be						
1266	5	2	11	2	Then he went back to the kitchen.	he			go	move	kitchen				be						
1267	6	2	11	2	Where is John?	John			be	be					be					kitchen	4 5
1268	7	3	11	2	Sandra went to the office.	Sandra			go	move	office				be						
1269	8	3	11	2	Following that she went to the hallway.	she			follow	move	hallway				be						
1270	9	3	11	2	Where is Sandra?	Sandra			be	be					be					hallway	7 8
1271	10	4	11	2	Daniel travelled to the kitchen.	Daniel			travel	move	kitchen				be						
1272	11	4	11	2	Afterwards he moved to the office.	he			move	move	office				be						
1273	12	4	11	2	Where is Sandra?	Sandra			be	be					be					hallway	7 8
1274	13	5	11	2	Sandra journeyed to the office.	Sandra			journey	move	office				be						
1275	14	5	11	2	Afterwards she moved to the hallway.	she			move	move	hallway				be						
1276	15	5	11	2	Where is Daniel?	Daniel			be	be					be					office	10 11
1277	1	1	11	3	John moved to the kitchen.	John			move	move	kitchen				be						
1278	2	1	11	3	Afterwards he journeyed to the hallway.	he			journey	move	hallway				be						
1279	3	1	11	3	Where is John?	John			be	be					be					hallway	1 2
1280	4	2	11	3	Daniel moved to the hallway.	Daniel			move	move	hallway				be						
1281	5	2	11	3	Then he moved to the garden.	he			move	move	garden				be						
1282	6	2	11	3	Where is John?	John			be	be					be					hallway	1 2
1283	7	3	11	3	Sandra journeyed to the hallway.	Sandra			journey	move	hallway				be						
1284	8	3	11	3	Afterwards she travelled to the bedroom.	she			travel	move	bedroom				be						
1285	9	3	11	3	Where is Sandra?	Sandra			be	be					be					bedroom	7 8
1286	10	4	11	3	Mary journeyed to the kitchen.	Mary			journey	move	kitchen				be						
1287	11	4	11	3	Then she went to the bathroom.	she			go	move	bathroom				be						
1288	12	4	11	3	Where is Sandra?	Sandra			be	be					be					bedroom	7 8
1289	13	5	11	3	Mary travelled to the office.	Mary			travel	move	office				be						
1290	14	5	11	3	Then she journeyed to the hallway.	she			journey	move	hallway				be						
1291	15	5	11	3	Where is Mary?	Mary			be	be					be					hallway	13 14
1292	1	1	11	4	Sandra went to the bathroom.	Sandra			go	move	bathroom				be						
1293	2	1	11	4	Following that she went back to the kitchen.	she			follow	move	kitchen				be						
1294	3	1	11	4	Where is Sandra?	Sandra			be	be					be					kitchen	1 2
1295	4	2	11	4	Daniel went to the garden.	Daniel			go	move	garden				be						
1296	5	2	11	4	Then he went back to the kitchen.	he			go	move	kitchen				be						
1297	6	2	11	4	Where is Sandra?	Sandra			be	be					be					kitchen	1 2
1298	7	3	11	4	John went back to the hallway.	John			go	move	hallway				be						
1299	8	3	11	4	Afterwards he journeyed to the kitchen.	he			journey	move	kitchen				be						
1300	9	3	11	4	Where is Daniel?	Daniel			be	be					be					kitchen	4 5
1301	10	4	11	4	Sandra went to the office.	Sandra			go	move	office				be						
1302	11	4	11	4	Then she went back to the bathroom.	she			go	move	bathroom				be						
1303	12	4	11	4	Where is Daniel?	Daniel			be	be					be					kitchen	4 5
1304	13	5	11	4	John went to the office.	John			go	move	office				be						
1305	14	5	11	4	After that he journeyed to the hallway.	he			journey	move	hallway				be						
1306	15	5	11	4	Where is Sandra?	Sandra			be	be					be					bathroom	10 11
1307	1	1	11	5	Sandra moved to the office.	Sandra			move	move	office				be						
1308	2	1	11	5	Afterwards she moved to the bathroom.	she			move	move	bathroom				be						
1309	3	1	11	5	Where is Sandra?	Sandra			be	be					be					bathroom	1 2
1310	4	2	11	5	Daniel journeyed to the kitchen.	Daniel			journey	move	kitchen				be						
1311	5	2	11	5	Then he went to the bathroom.	he			go	move	bathroom				be						
1312	6	2	11	5	Where is Daniel?	Daniel			be	be					be					bathroom	4 5
1313	7	3	11	5	Sandra went to the hallway.	Sandra			go	move	hallway				be						
1314	8	3	11	5	Afterwards she went back to the office.	she			go	move	office				be						
1315	9	3	11	5	Where is Sandra?	Sandra			be	be					be					office	7 8
1316	10	4	11	5	Daniel moved to the garden.	Daniel			move	move	garden				be						
1317	11	4	11	5	Following that he moved to the hallway.	he			follow	move	hallway				be						
1318	12	4	11	5	Where is Sandra?	Sandra			be	be					be					office	7 8
1319	13	5	11	5	John travelled to the bedroom.	John			travel	move	bedroom				be						
1320	14	5	11	5	Following that he moved to the kitchen.	he			follow	move	kitchen				be						
1321	15	5	11	5	Where is John?	John			be	be					be					kitchen	13 14
1322	1	1	12	1	Mary and John journeyed to the office.	"Mary
John"			journey	move	office				be						
1323	2	1	12	1	John and Sandra went to the hallway.	"John
Sandra"			go	move	hallway				be						
1324	3	1	12	1	Where is Mary?	Mary			be	be					be					office	1
1325	4	2	12	1	Daniel and Mary journeyed to the bedroom.	"Daniel
Mary"			journey	move	bedroom				be						
1326	5	2	12	1	Mary and Sandra moved to the bathroom.	"Mary
Sandra"			move	move	bathroom				be						
1327	6	2	12	1	Where is Daniel?	Daniel			be	be					be					bedroom	4
1328	7	3	12	1	Mary and John travelled to the office.	"Mary
John"			travel	move	office				be						
1329	8	3	12	1	Sandra and Mary went back to the bedroom.	"Sandra
Mary"			go	move	bedroom				be						
1330	9	3	12	1	Where is Mary?	Mary			be	be					be					bedroom	8
1331	10	4	12	1	Daniel and Mary went to the hallway.	"Daniel
Mary"			go	move	hallway				be						
1332	11	4	12	1	John and Sandra travelled to the garden.	"John
Sandra"			travel	move	garden				be						
1333	12	4	12	1	Where is Daniel?	Daniel			be	be					be					hallway	10
1334	13	5	12	1	Sandra and John moved to the office.	"Sandra
John"			move	move	office				be						
1335	14	5	12	1	John and Mary went back to the bedroom.	"John
Mary"			go	move	bedroom				be						
1336	15	5	12	1	Where is John?	John			be	be					be					bedroom	14
1337	1	1	12	2	Daniel and Sandra went back to the kitchen.	"Daniel
Sandra"			go	move	kitchen				be						
1338	2	1	12	2	Daniel and John went back to the hallway.	"Daniel
John"			go	move	hallway				be						
1339	3	1	12	2	Where is Daniel?	Daniel			be	be					be					hallway	2
1340	4	2	12	2	Daniel and John moved to the bathroom.	"Daniel
John"			move	move	bathroom				be						
1341	5	2	12	2	Sandra and Mary travelled to the office.	"Sandra
Mary"			travel	move	office				be						
1342	6	2	12	2	Where is Daniel?	Daniel			be	be					be					bathroom	4
1343	7	3	12	2	John and Mary travelled to the hallway.	"John
Mary"			travel	move	hallway				be						
1344	8	3	12	2	Sandra and Mary journeyed to the garden.	"Sandra
Mary"			journey	move	garden				be						
1345	9	3	12	2	Where is Mary?	Mary			be	be					be					garden	8
1346	10	4	12	2	Daniel and Sandra went back to the bedroom.	"Daniel
Sandra"			go	move	bedroom				be						
1347	11	4	12	2	Daniel and John went back to the kitchen.	"Daniel
John"			go	move	kitchen				be						
1348	12	4	12	2	Where is Mary?	Mary			be	be					be					garden	8
1349	13	5	12	2	Sandra and John journeyed to the hallway.	"Sandra
John"			journey	move	hallway				be						
1350	14	5	12	2	John and Sandra journeyed to the bathroom.	"John
Sandra"			journey	move	bathroom				be						
1351	15	5	12	2	Where is John?	John			be	be					be					bathroom	14
1352	1	1	12	3	John and Daniel moved to the hallway.	"John
Daniel"			move	move	hallway				be						
1353	2	1	12	3	Mary and Sandra travelled to the hallway.	"Mary
Sandra"			travel	move	hallway				be						
1354	3	1	12	3	Where is Daniel?	Daniel			be	be					be					hallway	1
1355	4	2	12	3	Daniel and John moved to the kitchen.	"Daniel
John"			move	move	kitchen				be						
1356	5	2	12	3	John and Daniel travelled to the garden.	"John
Daniel"			travel	move	garden				be						
1357	6	2	12	3	Where is John?	John			be	be					be					garden	5
1358	7	3	12	3	Sandra and John moved to the bedroom.	"Sandra
John"			move	move	bedroom				be						
1359	8	3	12	3	Sandra and Daniel went back to the kitchen.	"Sandra
Daniel"			go	move	kitchen				be						
1360	9	3	12	3	Where is Sandra?	Sandra			be	be					be					kitchen	8
1361	10	4	12	3	Sandra and John journeyed to the hallway.	"Sandra
John"			journey	move	hallway				be						
1362	11	4	12	3	John and Daniel went back to the bedroom.	"John
Daniel"			go	move	bedroom				be						
1363	12	4	12	3	Where is Daniel?	Daniel			be	be					be					bedroom	11
1364	13	5	12	3	John and Sandra went back to the kitchen.	"John
Sandra"			go	move	kitchen				be						
1365	14	5	12	3	Daniel and Sandra travelled to the bathroom.	"Daniel
Sandra"			travel	move	bathroom				be						
1366	15	5	12	3	Where is Daniel?	Daniel			be	be					be					bathroom	14
1367	1	1	12	4	Mary and Sandra journeyed to the kitchen.	"Mary
Sandra"			journey	move	kitchen				be						
1368	2	1	12	4	Daniel and Mary went to the hallway.	"Daniel
Mary"			go	move	hallway				be						
1369	3	1	12	4	Where is Daniel?	Daniel			be	be					be					hallway	2
1370	4	2	12	4	John and Mary went back to the kitchen.	"John
Mary"			go	move	kitchen				be						
1371	5	2	12	4	Mary and Daniel went to the bedroom.	"Mary
Daniel"			go	move	bedroom				be						
1372	6	2	12	4	Where is Daniel?	Daniel			be	be					be					bedroom	5
1373	7	3	12	4	Sandra and Daniel went to the garden.	"Sandra
Daniel"			go	move	garden				be						
1374	8	3	12	4	Daniel and John went to the bathroom.	"Daniel
John"			go	move	bathroom				be						
1375	9	3	12	4	Where is Daniel?	Daniel			be	be					be					bathroom	8
1376	10	4	12	4	Daniel and Sandra moved to the kitchen.	"Daniel
Sandra"			move	move	kitchen				be						
1377	11	4	12	4	John and Sandra travelled to the garden.	"John
Sandra"			travel	move	garden				be						
1378	12	4	12	4	Where is John?	John			be	be					be					garden	11
1379	13	5	12	4	John and Mary moved to the kitchen.	"John
Mary"			move	move	kitchen				be						
1380	14	5	12	4	Sandra and Daniel went to the office.	"Sandra
Daniel"			go	move	office				be						
1381	15	5	12	4	Where is Daniel?	Daniel			be	be					be					office	14
1382	1	1	12	5	Sandra and Daniel journeyed to the bedroom.	"Sandra
Daniel"			journey	move	bedroom				be						
1383	2	1	12	5	Mary and John moved to the bathroom.	"Mary
John"			move	move	bathroom				be						
1384	3	1	12	5	Where is John?	John			be	be					be					bathroom	2
1385	4	2	12	5	John and Sandra moved to the office.	"John
Sandra"			move	move	office				be						
1386	5	2	12	5	Daniel and Sandra travelled to the hallway.	"Daniel
Sandra"			travel	move	hallway				be						
1387	6	2	12	5	Where is John?	John			be	be					be					office	4
1388	7	3	12	5	Sandra and Mary went to the bedroom.	"Sandra
Mary"			go	move	bedroom				be						
1389	8	3	12	5	Sandra and Mary went back to the office.	"Sandra
Mary"			go	move	office				be						
1390	9	3	12	5	Where is Mary?	Mary			be	be					be					office	8
1391	10	4	12	5	Mary and Sandra journeyed to the kitchen.	"Mary
Sandra"			journey	move	kitchen				be						
1392	11	4	12	5	Mary and Daniel went to the bedroom.	"Mary
Daniel"			go	move	bedroom				be						
1393	12	4	12	5	Where is Daniel?	Daniel			be	be					be					bedroom	11
1394	13	5	12	5	Mary and Sandra moved to the garden.	"Mary
Sandra"			move	move	garden				be						
1395	14	5	12	5	Sandra and Daniel journeyed to the hallway.	"Sandra
Daniel"			journey	move	hallway				be						
1396	15	5	12	5	Where is Sandra?	Sandra			be	be					be					hallway	14
1397	1	1	13	1	John and Mary went back to the kitchen.	"John
Mary"			go	move	kitchen				be						
1398	2	1	13	1	After that they journeyed to the bathroom.	they			journey	move	bathroom				be						
1399	3	1	13	1	Where is John?	John			be	be					be					bathroom	1 2
1400	4	2	13	1	John and Mary moved to the bedroom.	"John
Mary"			move	move	bedroom				be						
1401	5	2	13	1	Afterwards they moved to the office.	they			move	move	office				be						
1402	6	2	13	1	Where is Mary?	Mary			be	be					be					office	4 5
1403	7	3	13	1	Daniel and Mary journeyed to the hallway.	"Daniel
Mary"			journey	move	hallway				be						
1404	8	3	13	1	After that they travelled to the kitchen.	they			travel	move	kitchen				be						
1405	9	3	13	1	Where is Daniel?	Daniel			be	be					be					kitchen	7 8
1406	10	4	13	1	Daniel and John journeyed to the hallway.	"Daniel
John"			journey	move	hallway				be						
1407	11	4	13	1	Following that they travelled to the kitchen.	they			follow	move	kitchen				be						
1408	12	4	13	1	Where is Daniel?	Daniel			be	be					be					kitchen	10 11
1409	13	5	13	1	Daniel and Mary moved to the bathroom.	"Daniel
Mary"			move	move	bathroom				be						
1410	14	5	13	1	After that they travelled to the office.	they			travel	move	office				be						
1411	15	5	13	1	Where is Daniel?	Daniel			be	be					be					office	13 14
1412	1	1	13	2	Sandra and Mary went to the bedroom.	"Sandra
Mary"			go	move	bedroom				be						
1413	2	1	13	2	Then they travelled to the hallway.	they			travel	move	hallway				be						
1414	3	1	13	2	Where is Sandra?	Sandra			be	be					be					hallway	1 2
1415	4	2	13	2	Mary and Daniel went to the bathroom.	"Mary
Daniel"			go	move	bathroom				be						
1416	5	2	13	2	Following that they went to the office.	they			follow	move	office				be						
1417	6	2	13	2	Where is Mary?	Mary			be	be					be					office	4 5
1418	7	3	13	2	John and Sandra journeyed to the kitchen.	"John
Sandra"			journey	move	kitchen				be						
1419	8	3	13	2	After that they moved to the bedroom.	they			move	move	bedroom				be						
1420	9	3	13	2	Where is Sandra?	Sandra			be	be					be					bedroom	7 8
1421	10	4	13	2	John and Mary journeyed to the bathroom.	"John
Mary"			journey	move	bathroom				be						
1422	11	4	13	2	Following that they travelled to the kitchen.	they			follow	move	kitchen				be						
1423	12	4	13	2	Where is John?	John			be	be					be					kitchen	10 11
1424	13	5	13	2	Sandra and Mary journeyed to the bathroom.	"Sandra
Mary"			journey	move	bathroom				be						
1425	14	5	13	2	Following that they travelled to the bedroom.	they			follow	move	bedroom				be						
1426	15	5	13	2	Where is Sandra?	Sandra			be	be					be					bedroom	13 14
1427	1	1	13	3	Mary and John moved to the office.	"Mary
John"			move	move	office				be						
1428	2	1	13	3	Following that they travelled to the hallway.	they			follow	move	hallway				be						
1429	3	1	13	3	Where is Mary?	Mary			be	be					be					hallway	1 2
