task_id,sample_id,part_id,reasoning,answer
16,3,1,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,3,2,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,3,3,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,3,4,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,4,1,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,4,2,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,4,3,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,4,4,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,5,1,"winona is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,5,2,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,5,3,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,5,4,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,6,1,"gertrude is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,6,2,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,6,3,"emily is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,6,4,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,7,1,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,7,2,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,7,3,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,7,4,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,8,1,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,8,2,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,8,3,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,8,4,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,9,1,"emily is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,9,2,"jessica is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,9,3,"jessica is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,9,4,"emily is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,10,1,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,10,2,"emily is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,10,3,"gertrude is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,10,4,"emily is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,11,1,"jessica is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,11,2,"winona is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,11,3,"winona is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,11,4,"jessica is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,12,1,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,12,2,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,12,3,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,12,4,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,13,1,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,13,2,"emily is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,13,3,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,13,4,"emily is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,14,1,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,14,2,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,14,3,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,14,4,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,15,1,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,15,2,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,15,3,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,15,4,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,16,1,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,16,2,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,16,3,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,16,4,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,17,1,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,17,2,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,17,3,"jessica is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,17,4,"gertrude is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,18,1,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,18,2,"jessica is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,18,3,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,18,4,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,19,1,"gertrude is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,19,2,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,19,3,"gertrude is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,19,4,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,20,1,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,20,2,"winona is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,20,3,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,20,4,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,21,1,"winona is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,21,2,"gertrude is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,21,3,"jessica is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,21,4,"emily is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,22,1,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,22,2,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,22,3,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,22,4,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,23,1,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,23,2,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,23,3,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,23,4,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,24,1,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,24,2,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,24,3,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,24,4,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,25,1,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,25,2,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,25,3,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,25,4,"jessica is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,26,1,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,26,2,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,26,3,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,26,4,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,27,1,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,27,2,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,27,3,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,27,4,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,28,1,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,28,2,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,28,3,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,28,4,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,29,1,"gertrude is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,29,2,"jessica is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,29,3,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,29,4,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,30,1,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,30,2,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,30,3,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,30,4,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,31,1,"winona is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,31,2,"gertrude is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,31,3,"winona is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,31,4,"winona is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,32,1,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,32,2,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,32,3,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,32,4,"gertrude is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,33,1,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,33,2,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,33,3,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,33,4,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,34,1,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,34,2,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,34,3,"emily is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,34,4,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,35,1,"gertrude is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,35,2,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,35,3,"gertrude is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,35,4,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,36,1,"gertrude is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,36,2,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,36,3,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,36,4,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,37,1,"winona is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,37,2,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,37,3,"winona is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,37,4,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,38,1,"jessica is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,38,2,"jessica is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,38,3,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,38,4,"jessica is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,39,1,"gertrude is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,39,2,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,39,3,"winona is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,39,4,"jessica is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,40,1,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,40,2,"winona is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,40,3,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,40,4,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,41,1,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,41,2,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,41,3,"winona is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,41,4,"jessica is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,42,1,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,42,2,"jessica is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,42,3,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,42,4,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,43,1,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,43,2,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,43,3,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,43,4,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,44,1,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,44,2,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,44,3,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,44,4,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,45,1,"winona is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,45,2,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,45,3,"winona is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,45,4,"gertrude is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,46,1,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,46,2,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,46,3,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,46,4,"jessica is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,47,1,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,47,2,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,47,3,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,47,4,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,48,1,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,48,2,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,48,3,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,48,4,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,49,1,"winona is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,49,2,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,49,3,"gertrude is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,49,4,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,50,1,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,50,2,"gertrude is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,50,3,"jessica is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,50,4,"jessica is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,51,1,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,51,2,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,51,3,"jessica is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,51,4,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,52,1,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,52,2,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,52,3,"emily is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,52,4,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,53,1,"gertrude is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,53,2,"emily is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,53,3,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,53,4,"gertrude is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,54,1,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,54,2,"gertrude is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,54,3,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,54,4,"gertrude is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,55,1,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,55,2,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,55,3,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,55,4,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,56,1,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,56,2,"winona is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,56,3,"winona is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,56,4,"emily is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,57,1,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,57,2,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,57,3,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,57,4,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,58,1,"emily is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,58,2,"emily is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,58,3,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,58,4,"gertrude is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,59,1,"winona is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,59,2,"winona is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,59,3,"jessica is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,59,4,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,60,1,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,60,2,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,60,3,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,60,4,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,61,1,"emily is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,61,2,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,61,3,"jessica is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,61,4,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,62,1,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
