task_id,reasoning,answer,part_id,sample_id
17,Context establishes: red square below red sphere; yellow square left red sphere. No direct or transitive chain establishes that red square is left of yellow square.,no,8,38
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that red square is above of pink rectangle.,no,1,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that red square is left of pink rectangle.,no,2,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that pink rectangle is above of red square.,no,3,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that red square is left of pink rectangle.,no,4,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that pink rectangle is above of red square.,no,5,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that red square is above of pink rectangle.,no,6,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that pink rectangle is right of red square.,no,7,39
17,Context establishes: red sphere left pink rectangle; red sphere below red square. No direct or transitive chain establishes that red square is below of pink rectangle.,no,8,39
17,Context establishes: blue square right red sphere; blue square left red square. No direct or transitive chain establishes that red sphere is above of red square.,no,1,40
17,Context establishes: blue square right red sphere; blue square left red square. No direct or transitive chain establishes that red square is below of red sphere.,no,2,40
17,Context establishes: blue square right red sphere; blue square left red square. No direct or transitive chain establishes that red square is above of red sphere.,no,3,40
17,"Context establishes: blue square right red sphere; blue square left red square. By direct statement or transitive reasoning, red sphere is left of red square.",yes,4,40
17,Context establishes: blue square right red sphere; blue square left red square. No direct or transitive chain establishes that red sphere is right of red square.,no,5,40
17,"Context establishes: blue square right red sphere; blue square left red square. By direct statement or transitive reasoning, red sphere is left of red square.",yes,6,40
17,Context establishes: blue square right red sphere; blue square left red square. No direct or transitive chain establishes that red sphere is right of red square.,no,7,40
17,Context establishes: blue square right red sphere; blue square left red square. No direct or transitive chain establishes that red sphere is right of red square.,no,8,40
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that red square is below of yellow square.,no,1,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that yellow square is left of red square.,no,2,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that red square is above of yellow square.,no,3,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that yellow square is right of red square.,no,4,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that yellow square is right of red square.,no,5,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that yellow square is below of red square.,no,6,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that yellow square is right of red square.,no,7,41
17,Context establishes: red square above blue square; blue square left yellow square. No direct or transitive chain establishes that yellow square is left of red square.,no,8,41
17,"Context establishes: triangle above blue square; blue square above yellow square. By direct statement or transitive reasoning, yellow square is below of triangle.",yes,1,42
17,"Context establishes: triangle above blue square; blue square above yellow square. By direct statement or transitive reasoning, triangle is above of yellow square.",yes,2,42
17,"Context establishes: triangle above blue square; blue square above yellow square. By direct statement or transitive reasoning, yellow square is below of triangle.",yes,3,42
17,Context establishes: triangle above blue square; blue square above yellow square. No direct or transitive chain establishes that yellow square is above of triangle.,no,4,42
17,"Context establishes: triangle above blue square; blue square above yellow square. By direct statement or transitive reasoning, yellow square is below of triangle.",yes,5,42
17,Context establishes: triangle above blue square; blue square above yellow square. No direct or transitive chain establishes that yellow square is right of triangle.,no,6,42
17,Context establishes: triangle above blue square; blue square above yellow square. No direct or transitive chain establishes that yellow square is above of triangle.,no,7,42
17,"Context establishes: triangle above blue square; blue square above yellow square. By direct statement or transitive reasoning, yellow square is below of triangle.",yes,8,42
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that red sphere is right of blue square.,no,1,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that red sphere is above of blue square.,no,2,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that blue square is below of red sphere.,no,3,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that red sphere is below of blue square.,no,4,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that blue square is above of red sphere.,no,5,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that red sphere is right of blue square.,no,6,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that blue square is above of red sphere.,no,7,43
17,Context establishes: triangle above red sphere; triangle right blue square. No direct or transitive chain establishes that blue square is left of red sphere.,no,8,43
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that red sphere is below of triangle.,no,1,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that red sphere is above of triangle.,no,2,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that triangle is above of red sphere.,no,3,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that red sphere is below of triangle.,no,4,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that triangle is below of red sphere.,no,5,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that triangle is above of red sphere.,no,6,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that red sphere is above of triangle.,no,7,44
17,Context establishes: red square left triangle; red square below red sphere. No direct or transitive chain establishes that red sphere is above of triangle.,no,8,44
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is right of blue square.,no,1,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is above of blue square.,no,2,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is below of blue square.,no,3,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is left of blue square.,no,4,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that blue square is left of red square.,no,5,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is left of blue square.,no,6,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is right of blue square.,no,7,45
17,Context establishes: red sphere right blue square; red sphere below red square. No direct or transitive chain establishes that red square is left of blue square.,no,8,45
17,Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. No direct or transitive chain establishes that yellow square is above of red sphere.,no,1,46
17,Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. No direct or transitive chain establishes that red sphere is above of yellow square.,no,2,46
17,"Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. By direct statement or transitive reasoning, yellow square is left of red sphere.",yes,3,46
17,Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. No direct or transitive chain establishes that red sphere is left of yellow square.,no,4,46
17,"Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. By direct statement or transitive reasoning, red sphere is right of yellow square.",yes,5,46
17,"Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. By direct statement or transitive reasoning, yellow square is left of red sphere.",yes,6,46
17,"Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. By direct statement or transitive reasoning, yellow square is left of red sphere.",yes,7,46
17,Context establishes: pink rectangle right yellow square; pink rectangle left red sphere. No direct or transitive chain establishes that red sphere is left of yellow square.,no,8,46
17,"Context establishes: pink rectangle above blue square; yellow square above pink rectangle. By direct statement or transitive reasoning, blue square is below of yellow square.",yes,1,47
17,"Context establishes: pink rectangle above blue square; yellow square above pink rectangle. By direct statement or transitive reasoning, yellow square is above of blue square.",yes,2,47
17,Context establishes: pink rectangle above blue square; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is below of blue square.,no,3,47
17,"Context establishes: pink rectangle above blue square; yellow square above pink rectangle. By direct statement or transitive reasoning, yellow square is above of blue square.",yes,4,47
17,Context establishes: pink rectangle above blue square; yellow square above pink rectangle. No direct or transitive chain establishes that blue square is left of yellow square.,no,5,47
17,"Context establishes: pink rectangle above blue square; yellow square above pink rectangle. By direct statement or transitive reasoning, yellow square is above of blue square.",yes,6,47
17,Context establishes: pink rectangle above blue square; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is below of blue square.,no,7,47
17,Context establishes: pink rectangle above blue square; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is right of blue square.,no,8,47
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that blue square is right of red sphere.,no,1,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that red sphere is left of blue square.,no,2,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that blue square is below of red sphere.,no,3,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that red sphere is left of blue square.,no,4,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that red sphere is above of blue square.,no,5,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that red sphere is left of blue square.,no,6,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that blue square is below of red sphere.,no,7,48
17,Context establishes: triangle right red sphere; triangle above blue square. No direct or transitive chain establishes that blue square is above of red sphere.,no,8,48
17,Context establishes: yellow square right blue square; yellow square left triangle. No direct or transitive chain establishes that triangle is left of blue square.,no,1,49
17,"Context establishes: yellow square right blue square; yellow square left triangle. By direct statement or transitive reasoning, blue square is left of triangle.",yes,2,49
17,Context establishes: yellow square right blue square; yellow square left triangle. No direct or transitive chain establishes that triangle is above of blue square.,no,3,49
17,"Context establishes: yellow square right blue square; yellow square left triangle. By direct statement or transitive reasoning, blue square is left of triangle.",yes,4,49
17,"Context establishes: yellow square right blue square; yellow square left triangle. By direct statement or transitive reasoning, triangle is right of blue square.",yes,5,49
17,"Context establishes: yellow square right blue square; yellow square left triangle. By direct statement or transitive reasoning, triangle is right of blue square.",yes,6,49
17,"Context establishes: yellow square right blue square; yellow square left triangle. By direct statement or transitive reasoning, triangle is right of blue square.",yes,7,49
17,Context establishes: yellow square right blue square; yellow square left triangle. No direct or transitive chain establishes that triangle is below of blue square.,no,8,49
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that pink rectangle is right of triangle.,no,1,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that pink rectangle is left of triangle.,no,2,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that pink rectangle is right of triangle.,no,3,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that triangle is below of pink rectangle.,no,4,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that pink rectangle is below of triangle.,no,5,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that triangle is below of pink rectangle.,no,6,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that triangle is above of pink rectangle.,no,7,50
17,Context establishes: yellow square left triangle; yellow square above pink rectangle. No direct or transitive chain establishes that pink rectangle is below of triangle.,no,8,50
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that pink rectangle is right of yellow square.,no,1,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that yellow square is right of pink rectangle.,no,2,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that yellow square is left of pink rectangle.,no,3,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that yellow square is above of pink rectangle.,no,4,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that yellow square is below of pink rectangle.,no,5,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that yellow square is above of pink rectangle.,no,6,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that yellow square is above of pink rectangle.,no,7,51
17,Context establishes: triangle right pink rectangle; triangle above yellow square. No direct or transitive chain establishes that pink rectangle is right of yellow square.,no,8,51
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that yellow square is above of red square.,no,1,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that red square is below of yellow square.,no,2,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that red square is below of yellow square.,no,3,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that yellow square is above of red square.,no,4,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that red square is above of yellow square.,no,5,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that yellow square is right of red square.,no,6,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that red square is below of yellow square.,no,7,52
17,Context establishes: red sphere above yellow square; red sphere left red square. No direct or transitive chain establishes that yellow square is below of red square.,no,8,52
17,"Context establishes: triangle below red sphere; yellow square below triangle. By direct statement or transitive reasoning, red sphere is above of yellow square.",yes,1,53
17,"Context establishes: triangle below red sphere; yellow square below triangle. By direct statement or transitive reasoning, yellow square is below of red sphere.",yes,2,53
17,Context establishes: triangle below red sphere; yellow square below triangle. No direct or transitive chain establishes that red sphere is below of yellow square.,no,3,53
17,"Context establishes: triangle below red sphere; yellow square below triangle. By direct statement or transitive reasoning, yellow square is below of red sphere.",yes,4,53
17,Context establishes: triangle below red sphere; yellow square below triangle. No direct or transitive chain establishes that yellow square is above of red sphere.,no,5,53
17,Context establishes: triangle below red sphere; yellow square below triangle. No direct or transitive chain establishes that yellow square is above of red sphere.,no,6,53
17,Context establishes: triangle below red sphere; yellow square below triangle. No direct or transitive chain establishes that red sphere is right of yellow square.,no,7,53
17,Context establishes: triangle below red sphere; yellow square below triangle. No direct or transitive chain establishes that red sphere is right of yellow square.,no,8,53
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that yellow square is above of blue square.,no,1,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that yellow square is right of blue square.,no,2,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that yellow square is below of blue square.,no,3,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that yellow square is left of blue square.,no,4,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that yellow square is left of blue square.,no,5,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that yellow square is left of blue square.,no,6,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that blue square is right of yellow square.,no,7,54
17,Context establishes: blue square above pink rectangle; yellow square right pink rectangle. No direct or transitive chain establishes that blue square is left of yellow square.,no,8,54
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is above of red sphere.,no,1,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that red sphere is above of yellow square.,no,2,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is below of red sphere.,no,3,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that red sphere is above of yellow square.,no,4,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is above of red sphere.,no,5,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is left of red sphere.,no,6,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is below of red sphere.,no,7,55
17,Context establishes: pink rectangle left red sphere; yellow square above pink rectangle. No direct or transitive chain establishes that yellow square is right of red sphere.,no,8,55
17,Context establishes: triangle right blue square; triangle left pink rectangle. No direct or transitive chain establishes that pink rectangle is above of blue square.,no,1,56
17,"Context establishes: triangle right blue square; triangle left pink rectangle. By direct statement or transitive reasoning, blue square is left of pink rectangle.",yes,2,56
17,Context establishes: triangle right blue square; triangle left pink rectangle. No direct or transitive chain establishes that pink rectangle is below of blue square.,no,3,56
17,Context establishes: triangle right blue square; triangle left pink rectangle. No direct or transitive chain establishes that blue square is right of pink rectangle.,no,4,56
17,Context establishes: triangle right blue square; triangle left pink rectangle. No direct or transitive chain establishes that blue square is above of pink rectangle.,no,5,56
17,Context establishes: triangle right blue square; triangle left pink rectangle. No direct or transitive chain establishes that pink rectangle is above of blue square.,no,6,56
17,"Context establishes: triangle right blue square; triangle left pink rectangle. By direct statement or transitive reasoning, pink rectangle is right of blue square.",yes,7,56
17,Context establishes: triangle right blue square; triangle left pink rectangle. No direct or transitive chain establishes that blue square is right of pink rectangle.,no,8,56
17,"Context establishes: blue square left red sphere; blue square right pink rectangle. By direct statement or transitive reasoning, red sphere is right of pink rectangle.",yes,1,57
17,Context establishes: blue square left red sphere; blue square right pink rectangle. No direct or transitive chain establishes that pink rectangle is above of red sphere.,no,2,57
17,"Context establishes: blue square left red sphere; blue square right pink rectangle. By direct statement or transitive reasoning, red sphere is right of pink rectangle.",yes,3,57
17,"Context establishes: blue square left red sphere; blue square right pink rectangle. By direct statement or transitive reasoning, pink rectangle is left of red sphere.",yes,4,57
17,Context establishes: blue square left red sphere; blue square right pink rectangle. No direct or transitive chain establishes that pink rectangle is above of red sphere.,no,5,57
17,"Context establishes: blue square left red sphere; blue square right pink rectangle. By direct statement or transitive reasoning, red sphere is right of pink rectangle.",yes,6,57
17,"Context establishes: blue square left red sphere; blue square right pink rectangle. By direct statement or transitive reasoning, red sphere is right of pink rectangle.",yes,7,57
17,Context establishes: blue square left red sphere; blue square right pink rectangle. No direct or transitive chain establishes that pink rectangle is right of red sphere.,no,8,57
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is left of blue square.,no,1,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is above of blue square.,no,2,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is above of blue square.,no,3,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is right of blue square.,no,4,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is right of blue square.,no,5,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is right of blue square.,no,6,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is above of blue square.,no,7,58
17,Context establishes: red sphere right triangle; red sphere above blue square. No direct or transitive chain establishes that triangle is above of blue square.,no,8,58
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that triangle is below of blue square.,no,1,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that triangle is above of blue square.,no,2,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that blue square is above of triangle.,no,3,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that blue square is below of triangle.,no,4,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that triangle is below of blue square.,no,5,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that triangle is below of blue square.,no,6,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that blue square is right of triangle.,no,7,59
17,Context establishes: yellow square above triangle; yellow square left blue square. No direct or transitive chain establishes that triangle is left of blue square.,no,8,59
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that blue square is right of red square.,no,1,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that blue square is above of red square.,no,2,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that blue square is right of red square.,no,3,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that red square is above of blue square.,no,4,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that red square is above of blue square.,no,5,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that red square is left of blue square.,no,6,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that red square is above of blue square.,no,7,60
17,Context establishes: yellow square right red square; yellow square below blue square. No direct or transitive chain establishes that red square is above of blue square.,no,8,60
17,Context establishes: yellow square left red square; yellow square right blue square. No direct or transitive chain establishes that blue square is above of red square.,no,1,61
17,Context establishes: yellow square left red square; yellow square right blue square. No direct or transitive chain establishes that red square is left of blue square.,no,2,61
17,Context establishes: yellow square left red square; yellow square right blue square. No direct or transitive chain establishes that blue square is right of red square.,no,3,61
17,"Context establishes: yellow square left red square; yellow square right blue square. By direct statement or transitive reasoning, blue square is left of red square.",yes,4,61
17,"Context establishes: yellow square left red square; yellow square right blue square. By direct statement or transitive reasoning, blue square is left of red square.",yes,5,61
17,"Context establishes: yellow square left red square; yellow square right blue square. By direct statement or transitive reasoning, blue square is left of red square.",yes,6,61
17,"Context establishes: yellow square left red square; yellow square right blue square. By direct statement or transitive reasoning, blue square is left of red square.",yes,7,61
17,Context establishes: yellow square left red square; yellow square right blue square. No direct or transitive chain establishes that red square is below of blue square.,no,8,61
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that blue square is below of red square.,no,1,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that blue square is right of red square.,no,2,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that red square is below of blue square.,no,3,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that blue square is right of red square.,no,4,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that red square is below of blue square.,no,5,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that red square is right of blue square.,no,6,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that blue square is right of red square.,no,7,62
17,Context establishes: triangle left red square; triangle below blue square. No direct or transitive chain establishes that red square is right of blue square.,no,8,62
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that red square is above of yellow square.,no,1,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that yellow square is below of red square.,no,2,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that yellow square is below of red square.,no,3,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that red square is above of yellow square.,no,4,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that yellow square is left of red square.,no,5,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that yellow square is above of red square.,no,6,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that red square is right of yellow square.,no,7,63
17,Context establishes: red square left red sphere; red sphere above yellow square. No direct or transitive chain establishes that red square is right of yellow square.,no,8,63
17,"Context establishes: triangle left blue square; red square left triangle. By direct statement or transitive reasoning, red square is left of blue square.",yes,1,64
17,"Context establishes: triangle left blue square; red square left triangle. By direct statement or transitive reasoning, blue square is right of red square.",yes,2,64
17,Context establishes: triangle left blue square; red square left triangle. No direct or transitive chain establishes that blue square is below of red square.,no,3,64
17,Context establishes: triangle left blue square; red square left triangle. No direct or transitive chain establishes that red square is below of blue square.,no,4,64
17,"Context establishes: triangle left blue square; red square left triangle. By direct statement or transitive reasoning, red square is left of blue square.",yes,5,64
17,Context establishes: triangle left blue square; red square left triangle. No direct or transitive chain establishes that blue square is below of red square.,no,6,64
17,"Context establishes: triangle left blue square; red square left triangle. By direct statement or transitive reasoning, blue square is right of red square.",yes,7,64
17,"Context establishes: triangle left blue square; red square left triangle. By direct statement or transitive reasoning, red square is left of blue square.",yes,8,64
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that red square is left of blue square.,no,1,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that red square is right of blue square.,no,2,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that blue square is right of red square.,no,3,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that blue square is below of red square.,no,4,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that red square is right of blue square.,no,5,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that blue square is left of red square.,no,6,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that red square is above of blue square.,no,7,65
17,Context establishes: pink rectangle left blue square; pink rectangle below red square. No direct or transitive chain establishes that red square is below of blue square.,no,8,65
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that blue square is below of yellow square.,no,1,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that blue square is below of yellow square.,no,2,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that yellow square is above of blue square.,no,3,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that blue square is below of yellow square.,no,4,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that yellow square is right of blue square.,no,5,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that blue square is above of yellow square.,no,6,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that blue square is below of yellow square.,no,7,66
17,Context establishes: triangle right yellow square; triangle below blue square. No direct or transitive chain establishes that yellow square is right of blue square.,no,8,66
17,Context establishes: pink rectangle left blue square; blue square left triangle. No direct or transitive chain establishes that pink rectangle is above of triangle.,no,1,67
17,Context establishes: pink rectangle left blue square; blue square left triangle. No direct or transitive chain establishes that triangle is left of pink rectangle.,no,2,67
17,"Context establishes: pink rectangle left blue square; blue square left triangle. By direct statement or transitive reasoning, pink rectangle is left of triangle.",yes,3,67
17,"Context establishes: pink rectangle left blue square; blue square left triangle. By direct statement or transitive reasoning, triangle is right of pink rectangle.",yes,4,67
17,Context establishes: pink rectangle left blue square; blue square left triangle. No direct or transitive chain establishes that triangle is above of pink rectangle.,no,5,67
17,Context establishes: pink rectangle left blue square; blue square left triangle. No direct or transitive chain establishes that pink rectangle is below of triangle.,no,6,67
17,Context establishes: pink rectangle left blue square; blue square left triangle. No direct or transitive chain establishes that triangle is above of pink rectangle.,no,7,67
17,Context establishes: pink rectangle left blue square; blue square left triangle. No direct or transitive chain establishes that pink rectangle is above of triangle.,no,8,67
17,"Context establishes: blue square left red square; red sphere left blue square. By direct statement or transitive reasoning, red square is right of red sphere.",yes,1,68
17,Context establishes: blue square left red square; red sphere left blue square. No direct or transitive chain establishes that red square is left of red sphere.,no,2,68
17,"Context establishes: blue square left red square; red sphere left blue square. By direct statement or transitive reasoning, red sphere is left of red square.",yes,3,68
17,"Context establishes: blue square left red square; red sphere left blue square. By direct statement or transitive reasoning, red square is right of red sphere.",yes,4,68
17,Context establishes: blue square left red square; red sphere left blue square. No direct or transitive chain establishes that red square is above of red sphere.,no,5,68
17,"Context establishes: blue square left red square; red sphere left blue square. By direct statement or transitive reasoning, red sphere is left of red square.",yes,6,68
17,Context establishes: blue square left red square; red sphere left blue square. No direct or transitive chain establishes that red square is left of red sphere.,no,7,68
17,"Context establishes: blue square left red square; red sphere left blue square. By direct statement or transitive reasoning, red sphere is left of red square.",yes,8,68
